hashkey;name;formula;synonyms;External_Resources
NIST-MATDB-4ed8d196f5ddf4135d18db8ba8cc10fa;Sr-usf-ZMOF;;[];[]
NIST-MATDB-963ab1061222258d9c8357daabc240c4;St-DVB-SH;;[];[]
NIST-MATDB-cc11ca8e7ef581675826bf74c7663ab0;ST1AN;;[];[]
NIST-MATDB-bb43922bc73ca7d85fb262356033873c;ST2AN;;[];[]
NIST-MATDB-f9c3584da5e8e7884bdadbc6b8d4f89c;ST3AN;;[];[]
NIST-MATDB-c0e2cf6b7bfaa72400a982a06cea5abd;STA-12(Ni);;[];[]
NIST-MATDB-a174e3eed33dab2962099cf02a234ad6;Starch-FeMnOx/RGO;;[];[]
NIST-MATDB-0345a73086231ecb8e6fb8605232edb8;STEPA;;[];[]
NIST-MATDB-aedfc1a289ae073dc12d657b4ff9dee4;straw biochar;;[];[]
NIST-MATDB-18584881d50d5c89b0558b7d211867f3;STT Zeolite;;[];[]
NIST-MATDB-0d37f45a93e06e6f1de5571ebfa33cd8;STU-1;;[];[]
NIST-MATDB-af424c5dbbccf3a737c86bc60127227b;STU-5;;[];[]
NIST-MATDB-3a502fed3c41a5c4640d4adb1af1d7c6;SU-32b;;[];[]
NIST-MATDB-42107f07c105a291d63c1a551f1bbd3a;Sulcis coal;;[];[]
NIST-MATDB-da4116c56b9722470956f0eb62b978ba;sulfonic and carboxylic functional fibrous adsorbent (FFA);;[];[]
NIST-MATDB-96d0c696fc8df10903f18249ae1b1cbe;sulfur doped activated carbon (activated with 1:1 sodium thiosulfate mixture);;[];[]
NIST-MATDB-370bba64762a1df97a9bc00ef4e9611f;sulfur doped activated carbon (activated with 2.5:1 sodium thiosulfate mixture);;[];[]
NIST-MATDB-cfcde273f62725c88b0a978e7d32c989;sulfur doped activated carbon (activated with 4:1 sodium thiosulfate mixture);;[];[]
NIST-MATDB-b3e89e41020062bda73d60f28fb627c2;Sulphated ZrO3;;[];[]
NIST-MATDB-7814920d0f9be0a6340fccc0a4f0c28c;SUMOF-2;;[];[]
NIST-MATDB-83de4bff98ec6aba342facf5dc9cc24c;SUMOF-3;;[];[]
NIST-MATDB-2f8c5f30b2ca8d3909ddb936cebea26d;SUMOF-4;;[];[]
NIST-MATDB-69220628a71791571d97d9dcd9bc025a;SUMOF-5;;[];[]
NIST-MATDB-413ed751e46e9cc5293bac3f11586978;SWBNNT (10,8);;[];[]
NIST-MATDB-50f74f96029da3dbf2e8b72a7fb9669c;SWBNNT (12,12);;[];[]
NIST-MATDB-17649e010869f5fa4d3401496ff5e084;SWBNNT (22,22);;[];[]
NIST-MATDB-3604b5dfbca0ce03d751caa424ada539;SWBNNT (6,6);;[];[]
NIST-MATDB-d484697542e27176055175c864e36f46;SWBNNT (8,8);;[];[]
NIST-MATDB-7bbc4f3434e8824e63b9789ce4672d48;SWBNNT (9,9);;[];[]
NIST-MATDB-8a273379a4cd0e2cea932496a16bb006;SWCNH;;[];[]
NIST-MATDB-9d7ffebc1088ada6dadce485d7726390;SWCNT;;[];[]
NIST-MATDB-94611aefd86240a643c72facb1a5f9d0;SWCNT (10,10);;[];[]
NIST-MATDB-44604faa65968b68652f3a01e3789269;SWCNT (12,12);;[];[]
NIST-MATDB-8f30a79ec3dd7d4bb5b0e69cac8e3a0d;SWCNT (22,22);;[];[]
NIST-MATDB-92debe19e4c1aa0a8d4f922a5105a507;SWCNT (6,6);;[];[]
NIST-MATDB-6a1420f19d2cae573fcd06a8034d905d;SWCNT (8,8);;[];[]
NIST-MATDB-8b6a4346f82987a235c24d66f663cafe;SWCNT (9,9);;[];[]
NIST-MATDB-1dd1b8f3de10f33499952891012ac11c;SWCNT 1.36-nm;;[];[]
NIST-MATDB-18f81d5c3876e1555ca0a139b76a218f;SWCNT 1.36-nm (preadsorbed H2O);;[];[]
NIST-MATDB-d01d57521bc439734000cdfe2c6a852b;SWCNT 2.03-nm;;[];[]
NIST-MATDB-71cc0f155f2abaf9fb4dfd4a6c1f4c63;SWCNT 2.03-nm (2 preadsorbed H2O clusters);;[];[]
NIST-MATDB-898f58deb33e70e645cfda6ff0c073e9;SWCNT 2.03-nm (equilibrium preadsorbed H2O clusters);;[];[]
NIST-MATDB-63702641d70bc639f4199fa575660c85;SWCNT 2.03-nm (multiple preadsorbed H2O clusters);;[];[]
NIST-MATDB-13f0248244a0f0413c15036152e6c5f1;SWCNT 2.03-nm (preadsorbed H2O cluster);;[];[]
NIST-MATDB-f6f1af779446932a8d2191aa852ef535;SWCNT 2.03-nm (preadsorbed H2O);;[];[]
NIST-MATDB-d470902a423428d9064a4f742eb1e4e6;SWCNT cryogels;;[];[]
NIST-MATDB-73248fb05c11ceda5eacb58aa11601dc;SWCNT Electrode;;[];[]
NIST-MATDB-6f3044dccabdec7d7105cdbb67825880;SWCNT external pore (width=1.5nm);;[];[]
NIST-MATDB-6aba803f2e8b024a116bad941f166e96;SWCNT external pore (width=2nm);;[];[]
NIST-MATDB-1110b250b52bf0629e519c44713c8050;SWCNT external pore (width=3nm);;[];[]
NIST-MATDB-c0820d9d1b21620d12d852fef4202555;SWCNT external pore (width=4nm);;[];[]
NIST-MATDB-f729f469c5184c579e01243ab3ed7983;SWCNT external pore (width=5nm);;[];[]
NIST-MATDB-e2cda4d7446d3e68b5ef36a4c94d58ed;SWCNT external pore (width=6nm);;[];[]
NIST-MATDB-293dc658d71f9daff91740a983edd2a9;SWCNT external pore (width=7nm);;[];[]
NIST-MATDB-cfcba9206c7e98b3b44c48710fb3eca0;SWCNT external pore (width=8nm);;[];[]
NIST-MATDB-592361d70dbf99f3be4c5d98865f4297;SWCNT internal pore (width=1.5nm);;[];[]
NIST-MATDB-b2a644ccc88cfd39abbe75cf0a1021f0;SWCNT internal pore (width=2nm);;[];[]
NIST-MATDB-1b156a68b0a297c7902624f8a0345b34;SWCNT internal pore (width=3nm);;[];[]
NIST-MATDB-4ca4d0458fc43781a4125fba2e268078;SWCNT internal pore (width=4nm);;[];[]
NIST-MATDB-bb438d1e0f0d086a7fbf537c3adc56ac;SWCNT internal pore (width=5nm);;[];[]
NIST-MATDB-9dcd093a42bf92e015da773cc047e995;SWCNT internal pore (width=6nm);;[];[]
NIST-MATDB-2f13b8ceeb97a6dd9208112621bf9c3e;SWCNT internal pore (width=7nm);;[];[]
NIST-MATDB-7c696e0086776c5c8696e0ec2810ad28;SWCNT internal pore (width=8nm);;[];[]
NIST-MATDB-469174b355db94a5d6921a9a08b8ff33;SWCNT xerogels;;[];[]
NIST-MATDB-20964f749bd2e54b7b7d8f588586f8ce;SWCNTs;;[];[]
NIST-MATDB-0d2683dad466da17f641fb235c7bbbb5;SWNT;;[];[]
NIST-MATDB-60b02dd94ba9ae989bcfa3c54082fb3b;SWNT-MIL-101;;[];[]
NIST-MATDB-cc519fddc91e541e36a758d0e45afe5b;SWNT-MIL-101-A(Li);;[];[]
NIST-MATDB-b0777b9abe2a49e16e9ad0b31d581e97;SWNT-MIL-101-B(Li);;[];[]
NIST-MATDB-3528628bacaadd582d8355df18de8155;SWNT-MIL-101-C(Li);;[];[]
NIST-MATDB-70f99974be4f88120b82adf9a314316d;SWNTS;;[];[]
NIST-MATDB-4427d7c1e998d6de7305e5fb0fa4541f;SWNTs-700;;[];[]
NIST-MATDB-9cd97617ea2dc9025921c647ed538c12;SWNTs-Pr;;[];[]
NIST-MATDB-37df6200b54fe28b1be3127fa3677ff3;SWSiCNT (10,10);;[];[]
NIST-MATDB-53812e2c200e6ca1b7af6802a8ac7377;SWSiCNT (12,12);;[];[]
NIST-MATDB-7796ca57f73bb2451147d3048ac98b36;SWSiCNT (15,15);;[];[]
NIST-MATDB-4d962bc0c03b10da7803aa1309b15c6c;SWSiCNT (22,22);;[];[]
NIST-MATDB-b4bcea3d0300aa251c6726650358eb17;SWSiCNT (6,6);;[];[]
NIST-MATDB-d3aa95a4514e318f0217acc61c5f9595;SWSiCNT (8,8);;[];[]
NIST-MATDB-0e64b7104c6ec5824b9d65df7fda188c;SWSiCNT (9,9);;[];[]
NIST-MATDB-be2bf2559e38c53ef793c4efbf1a5f31;SX4 Xerogel;;[];[]
NIST-MATDB-b9822b0b90fbe35eb665b7b155795b1d;SX6 Xerogel;;[];[]
NIST-MATDB-bf9929e283dd8f7739dea8e93dfabe06;SYSU;;[];[]
NIST-MATDB-b48d99c3dda5b02ce7bc35a8b758a016;SZX;;[];[]
NIST-MATDB-ec3c4ef13b349385b2b95b144eb44aa6;T composite photocatalyst;;[];[]
NIST-MATDB-d4a4767b6b429095e21089998934cbfc;T-COF-1;;[];[]
NIST-MATDB-2530fa4dbe4fbbe83c7ce572477c7a9f;T-COF-2;;[];[]
NIST-MATDB-adf4130b657e1e311666ad26a684ea6a;T-MOF-5;;[];[]
NIST-MATDB-93d5bb92f4a59ea1c78c2c054317837b;T3A Carbon Molecular Sieve;;[];[]
NIST-MATDB-3db335cf4f8fa473469ee139a95c8cb7;TA TAPB COF activated with scCO2;;[];[]
NIST-MATDB-aa635c3270afcca4191556388d668128;Ta/Ti-Si/PAI-HF;;[];[]
NIST-MATDB-a772f06b2f62fa07a547d3a4de9f0f5a;Ta/Zr-Si/PAI-HF;;[];[]
NIST-MATDB-9ff679b0580cb832a8988fdd7d2bd756;Ta/Zr-Ti-Si/PAI-HF;;[];[]
NIST-MATDB-e2f65be90615226ac9eb600bcd1ffebc;TAEPy-COF;;[];[]
NIST-MATDB-15149c51fde08b39ce8d4e7440a9e3ae;TAF-1;;[];[]
NIST-MATDB-baba50af42f3b5575915f4b38412f031;TAF-1a;;[];[]
NIST-MATDB-8b262ccf90a870ad57bdd5067042d822;Tanac 4500;;[];[]
NIST-MATDB-2228ea5e748ca57209aa9561243257d2;Tanac 7500;;[];[]
NIST-MATDB-b0b69d9b862fb7dfb402f6566c566f90;TAPB COF BDT;;[];[]
NIST-MATDB-4ca5c0cdb963b5b3038bb109f810fc69;TAPB COF BDT-OEt;;[];[]
NIST-MATDB-87ff5a14344eb49ae238d9468169495b;TAPB COF BDT-OMe;;[];[]
NIST-MATDB-5e730fe0170c1eb4c568a4cd0530bbf5;TAPB COF BDT-OPr;;[];[]
NIST-MATDB-f79b0c6a00898df0487e2c31bce24817;TAPB-BMTTPA-COF;;[];[]
NIST-MATDB-aa8fd29c71d45d913e3fe347169f70c6;Tb-fmu-fcu MOF;;[];[]
NIST-MATDB-16d2ea75949f753ebc0daffccae0ed52;Tb-fum-fcu-MOF;;['Tb-fum-fcu MOF'];[]
NIST-MATDB-5998ec54ed467fefb73683abf031d78e;Tb-mesoMOF;;[];[]
NIST-MATDB-be9f51ea48c4eeb348d95a383edddd8a;Tb-pek-MOF-1;;[];[]
NIST-MATDB-ed66cfdf83af33173579b4690460409d;Tb3+@Al-MIL-53-COOH;;[];[]
NIST-MATDB-5b69b65205ee20014d9fd1fa995c4403;Tb@446-MOF;;[];[]
NIST-MATDB-a03c78cae8453f4dd95563e5741aaf4c;TBA;;[];[]
NIST-MATDB-0c65da5e54b83b91226fe966a25a906b;TBA-Activated at 120C;;[];[]
NIST-MATDB-4f24d98f45fc45b467383b00c78edca9;TBA-Activated at 180C;;[];[]
NIST-MATDB-1912fa97c73af69dfe5371cbe82e983a;TbL;;[];[]
NIST-MATDB-19f0b99c8dbe789defa47a66736fe641;tbo-MOF-2;;[];[]
NIST-MATDB-6f2de59bc9a4aafa57769c230fce91ab;tbo-MOF-3;;[];[]
NIST-MATDB-1bd87dd1491b8a5bec3907820b3dda00;TBPB;;[];[]
NIST-MATDB-ff9c072d42a94d0a5112613019b54eae;TC;;[];[]
NIST-MATDB-80389898dcf4f53f71883b4c27982fee;TC3 composite photocatalyst;;[];[]
NIST-MATDB-0b0e1b42257a7c683844b6a5e3e66220;TCS-2;;[];[]
NIST-MATDB-08e6c25cd2581feff1d4e396705ff39f;TCS-3;;[];[]
NIST-MATDB-7412c4b19610f470b60235782b8b3642;TCS-4;;[];[]
NIST-MATDB-1753a2287079859769cb274d7525b678;TCS-5;;[];[]
NIST-MATDB-d4ad2f481274057607650c58669828de;TCT network;;[];[]
NIST-MATDB-2b02bb21b7c310ab722c95765addfe7b;TD-COF;;[];[]
NIST-MATDB-389719aa176c69647c50db5ea4288ace;TDA;;[];[]
NIST-MATDB-9a539b9a763badb795c0b7354981e0f9;TDCOF-5;;[];[]
NIST-MATDB-73c8709ccad1f5e72673412ce393fd62;TE7-20;;[];[]
NIST-MATDB-60f3629f5056dafe493b75408cce1ab0;TEAC Walnut Shell Activated Carbon;;[];[]
NIST-MATDB-f58fd33c12521ba9af9908c3779f2eab;template-synthesized carbon;;[];[]
NIST-MATDB-2a94660af4df2180c74a9c4733fb6b6e;Templated Carbon (sucrose impregnated, pyrolysed Zeolite Y (NH4Y));;[];[]
NIST-MATDB-fc12e5393bee12b5cb1ee5d004cb0556;TEO;;[];[]
NIST-MATDB-ff4bd9bc5363290d9a0e2588879793fc;TEPA-MIL-101;;[];[]
NIST-MATDB-90c6a1887a5e0f522854022bac0600a2;TetZB;;[];[]
NIST-MATDB-da2dd697b6349935456ae7546b6c8915;TFMAA/4-Vpy-MIPs;;[];[]
NIST-MATDB-76408616016828577df18545c0474e9d;TFMAA/4-Vpy-NIPs;;[];[]
NIST-MATDB-6fbee356ff144a41bcd02394d7ce7eee;Thio-COF;;[];[]
NIST-MATDB-205ed31e434d4684b46f3af2fd85be15;Thorez Mine Coal;;[];[]
NIST-MATDB-23be7f3108b3f7e46ec7a4a02ae2efa4;Thr-MTV-MOF;;[];[]
NIST-MATDB-36ed831bb948972770590d1df3b5ce1c;ThrNaOAc;;[];[]
NIST-MATDB-73187c587dbb8a3f2e27fcf8dc1586d0;ThrZnOAc;;[];[]
NIST-MATDB-b5a320c5a73ad16f8f1463103b8d99c2;Ti(pyradine-2-carboxylic acid);;[];[]
NIST-MATDB-e0b6017f2d94b01f16d71457e03fa0d9;Ti-BTC;;[];[]
NIST-MATDB-fe04031f6bb369101ffdb9e47ac5a3de;Ti-MOF;;[];[]
NIST-MATDB-8efaaeebd883aca207142cd13877a1ae;Ti-MOF-NH2;;[];[]
NIST-MATDB-bb01afc96d5072f5e30dc07644d6435b;Ti-POM/MIL-101;;[];[]
NIST-MATDB-2af581c00bcf6009f716ecc15bfc6fc7;Ti-Si/PAI-HF;;[];[]
NIST-MATDB-905c38b797b80f8e78474acc09b087cc;Ti/GO;;[];[]
NIST-MATDB-961006be5859e1c28eea2824ed38e7ec;Ti3O(OEt)-(bdc)3(solv)2;;[];[]
NIST-MATDB-6de3ec6450f28833450698fde390f1d0;Ti3O(OEt)-(bdc)3(solv)2 activated at 150C;;[];[]
NIST-MATDB-da72be4ebb2658815ee5628f045b6b28;Ti3O(OEt)-(bdc)3(solv)2 reactivated at 25C;;[];[]
NIST-MATDB-7245c04ac0d92199de2e2bd46f2b67d0;TiBDC;;[];[]
NIST-MATDB-e325743079cc07b9bb85609e92b63798;TiBDC_2h;;[];[]
NIST-MATDB-c3d4efba6155c3fe151d78cda2325dcf;TIF-2;;[];[]
NIST-MATDB-9fa2aeb983bbdf159afd36f8462a9c4e;TIFSIX-1-Cu;;[];[]
NIST-MATDB-b739e4e8604ec7436aff290e6142aba4;TIFSIX-2-Ni-i;;[];[]
NIST-MATDB-80b69a12be6af789ec03d86d2dad3f57;TiO2;;[];[]
NIST-MATDB-c98c0f9ec778bb95d49a3aa6332a6d5a;TiO2 nanotube;;[];[]
NIST-MATDB-1a87084b0366c62cf2c753ff5c044424;TiO2 nanotube/reduced graphene oxide nanocomposite (1% rGO);;[];[]
NIST-MATDB-82b597d5b7b4b0f9198f05ed3456db7f;TiO2 nanotube/reduced graphene oxide nanocomposite (10% rGO);;[];[]
NIST-MATDB-eacfc725e59f3167e03ea540a493e5c2;TiO2 nanotube/reduced graphene oxide nanocomposite (15% rGO);;[];[]
NIST-MATDB-b320d61f4a6ef0f06a90fe8fad4ad25b;TiO2 nanotube/reduced graphene oxide nanocomposite (5% rGO);;[];[]
NIST-MATDB-41e10f872a2275046def13e04b48ae45;TiO2-CdS@g-C3N4;;[];[]
NIST-MATDB-5a0096fa1f9139b367cc08e0f98be55c;TiO2-NT;;[];[]
NIST-MATDB-00f9210c16b5d2ff961d3712e77179a0;TiO2-P2O5;;[];[]
NIST-MATDB-a8735fcce969a68a89944689eeb3cb15;TiO2/P-BNNSs;;[];[]
NIST-MATDB-1237cc1aeb3fa71e6da78e106dd3f3a0;TiO2/ZIF-8;;[];[]
NIST-MATDB-88eb50fd965716aea3349f65e4049f74;TiO2@g-C3N4;;[];[]
NIST-MATDB-8e358d0abd7beabbade6c019d3f9be95;Tire-derived Activated Carbon;;[];[]
NIST-MATDB-ce60008fa9d5711b14b94a6834b0707b;titanate-0;;[];[]
NIST-MATDB-2dc52ccad7457e95308116e2ccc665fa;titanate-10;;[];[]
NIST-MATDB-ff07983e24f3c9958cbfb573217a3187;titanate-15;;[];[]
NIST-MATDB-91e8358569e3e085cec7c2588bf06cb6;titanate-5;;[];[]
NIST-MATDB-533aa41bee259d799b5a851c572ee2be;Titania;;[];[]
NIST-MATDB-e1dbbff70c3dd1381f2bfb671eb112fe;Tm(BDC)1.5(DMF)(H2O);;[];[]
NIST-MATDB-38e224dd0f5a788ab99253e884314bf7;Tm2(L1)2(dmf)4(NO3)2;;[];[]
NIST-MATDB-0f9db380aa6ccb1e3f20d2b559dd7456;Tm2(TBDC)3(DMF)2(H2O)2*4H2O;;[];[]
NIST-MATDB-901bad2ddb15e923f2bc80ef661fd3aa;TMBB-1;;[];[{'name': 'CCDC', 'values': ['854810']}]
NIST-MATDB-26724ebf08f2af6aa01c0c0f96072524;TMBB-2;;[];[{'name': 'CCDC', 'values': ['854811']}]
NIST-MATDB-373b024fd1b6876ebda758ed51dc971c;TMMB-3;;[];[]
NIST-MATDB-ec69a551804688cb07a2df51aed725fe;TMPS-4a;;[];[]
NIST-MATDB-029cda01f97e9ca66b15890935db3f20;TMU-24;;[];[]
NIST-MATDB-3ed8d415ab1bbac628429a85851e53b6;TNT;;[];[]
NIST-MATDB-243226fb17419f303c7f0fe9a9e459b8;TO-MOF;;[];[]
NIST-MATDB-b76854b3699efd6614873dd105e54abc;Toluene-SWCNT;;[];[]
NIST-MATDB-8d4bd858efd824e84cdb950603b99fc5;Tosoh SA-500;;[];[]
NIST-MATDB-1e7aeff742e0f4c523fc8ef85cd658f2;Toyopearl PPG-600M;;[];[]
NIST-MATDB-ee52a48d170bb08cfb0c173fed71c169;Tp-Azo;;[];[]
NIST-MATDB-1626a62f5524a0dca2ac200ab6abcb57;Tp-Azo 9N HCI;;[];[]
NIST-MATDB-4b8535a2c3ee821efdcf93a71a46569b;Tp-Azo as-synth;;[];[]
NIST-MATDB-1a85596a3286457efd5fb08b8c7bd6bd;Tp-Azo boiling water;;[];[]
NIST-MATDB-1783812bf54cbaf4b428d9135374edc5;TP-BDDA COF;;[];[]
NIST-MATDB-f9c5478628dce8b58485c01536888813;Tp-Bpy;;[];[]
NIST-MATDB-252f24296ecceaa53b99ef463747d73c;TP-COF;;[];[]
NIST-MATDB-5dd13124fb422870a08184b8522bff70;TP-COF-BZ;;[];[]
NIST-MATDB-296dc7cea50ea8257385ee46d3ca3474;TP-COF-DAB;;[];[]
NIST-MATDB-452b979b2f90d1866767cf10b125e743;TP-DTP COF;;[];[]
NIST-MATDB-d01bc2716cf3b0f1daff4e39c48d4272;TP-EDDA;;[];[]
NIST-MATDB-87844ecae360aaf5971b016d0e128ec9;TP-Por COF powder;;[];[]
NIST-MATDB-7cd607cf6d60c67d2367818c055f63bb;TP-Por COF thin film;;[];[]
NIST-MATDB-2c037dca625c32b287d9dd3528755ee4;Tp-Stb 9N HCI;;[];[]
NIST-MATDB-20112695c070424d6489461cba7dc0c4;Tp-Stb as-synth;;[];[]
NIST-MATDB-4392053a0d4fde897dc05a470b6fb983;Tp-Tta;;[];[]
NIST-MATDB-93d266bdd49bab4bdffaaa532975445b;Tp-Ttba;;[];[]
NIST-MATDB-7d6cf6c14c82429de060c9a994c77c78;TPA-Activated at 180C;;[];[]
NIST-MATDB-a25480e008636632735f8d51e9cdd4a5;TPA-Activated at 90C;;[];[]
NIST-MATDB-328749c74a82cc5249110376ba7e69be;TPA-COF;;[];[]
NIST-MATDB-17c7623082ff1969559ae2d5766f8d56;TPABr;;[];[]
NIST-MATDB-1148733855623c091c32b0735d4fc203;TPAOH;;[];[]
NIST-MATDB-0e83a1ed9e2b7b76e2d0472a33c38b5a;TPAOH/HF;;[];[]
NIST-MATDB-35ce965dbdc0c22cd2823debba44f30c;TPB-DHTP-COF;;[];[]
NIST-MATDB-06f303a13f4e9c51988bafd65e6643a6;TPB-DHTP-COF treated with 12M HCl (for a week);;[];[]
NIST-MATDB-ecfcd037e78fc184f8e27f3cfdaaa2b3;TPB-DHTP-COF treated with 14M NaOH for a week;;[];[]
NIST-MATDB-91ef8bb1c90b770f103679da2cd8de00;TPB-DHTP-COF treated with boiling water (for a week);;[];[]
NIST-MATDB-566d796c1acf7bcd291b4f2702166757;TPB-DMTP-COF;;['triphenylbenzene-dimethoxyterephthaldehyde-COF'];[{'name': 'DOI', 'values': ['10.1039/C8RA07500J']}]
NIST-MATDB-c3379ed10847d7067359748c782825a6;TPB-DMTP-COF treated with 1,2,4-triazole at 120 ◦C for one week;;[];[]
NIST-MATDB-faea269e30d183adbe7a4a0855b550d7;TPB-DMTP-COF treated with 12M HCl;;[];[]
NIST-MATDB-e21a76f1614ad626d6bc78e2e279ff1a;TPB-DMTP-COF treated with 14M NaOH;;[];[]
NIST-MATDB-1f9484ea8015d5fdb950237f7244414f;TPB-DMTP-COF treated with boiling water;;[];[]
NIST-MATDB-a3df701f5558063622422f58b5997def;TPB-TP-COF;;[];[]
NIST-MATDB-2739d7875f61356249be003eede39e59;TpBD;;[];[]
NIST-MATDB-96cd43f0643bd06e2be82b54186f4d4f;TpBD (mechanochemical synthesis);;[];[]
NIST-MATDB-90e24c91ea64be834837874bda31a886;TpBD Nanosheet;;[];[]
NIST-MATDB-c0c92181a4608f15ee0a7f672d127bbe;TpBD-(NO2)2;;[];[]
NIST-MATDB-311e52cd9c1d081ae20e88760d016786;TpBD-(NO2)2 Nanosheet;;[];[]
NIST-MATDB-c3264954fd987e9e8967c03c01ff15f7;TpBD-(OMe)2 Nanosheet;;[];[]
NIST-MATDB-d5f55ea8124f4e580db8ef6d0f0692a9;TpBD-(OMe2);;[];[]
NIST-MATDB-5e58abe4ce6c5fa7e69ccc30d947e672;TpBD-Me2;;[];[]
NIST-MATDB-d936a6a974358c1e3c236190ee6ff740;TpBD-Me2 Nanosheet;;[];[]
NIST-MATDB-78f3c09f09d8ddf539e7170acc9aa040;TPE-COF-BF2;;[];[]
NIST-MATDB-909ab1c3fbee39193fce0c74f68e1992;TPE-COF-OH;;[];[]
NIST-MATDB-4952e3767deaefe37a428cc875a607e4;TPE-COF-OMe;;[];[]
NIST-MATDB-2503666d4c152144c8f5097a885ef7ca;TPE-Ph COF;;[];[]
NIST-MATDB-aa1b3116a47fa98e1fa9c160167a7f2b;TpPA-1;;[];[]
NIST-MATDB-cd48063671bb10d4ce5ff6db591031c0;TpPa-1 (mechanochemical synthesis);;[];[]
NIST-MATDB-a9e83cf319ae6f2cab27fde5485be3f3;TpPA-1 in 9N HCl for a day;;[];[]
NIST-MATDB-3ba5026b1377d5a6078b4e5e052cf2ee;TpPA-1 in 9N NaOH for a day;;[];[]
NIST-MATDB-ba5f4f35a1b0d618e67920458d87e9ef;TpPA-1 in water for a week;;[];[]
NIST-MATDB-764bb6039c8401cad043058fa470ec94;TpPa-1 Nanosheet;;[];[]
NIST-MATDB-57b4997f998ec87ea8d36c1ab7bb1001;TpPa-2;;[];[]
NIST-MATDB-099e3e8123275156b3d1d3d2487eb9ae;TpPa-2 (mechanochemical synthesis);;[];[]
NIST-MATDB-55426d7f06f0dbf7ce5bcdfa18a669c9;TpPA-2 in 9N HCl for a day;;[];[]
NIST-MATDB-9a28bf0a616d767769db910a1d7cbe3d;TpPA-2 in 9N NaOH for a day;;[];[]
NIST-MATDB-d67b9d2b30dcf0f8d1dfb47931a41381;TpPA-2 in water for 1 week;;[];[]
NIST-MATDB-bf006bfd7131203ab8e5158c34c132d8;TpPa-2 Nanosheet;;[];[]
NIST-MATDB-7e27dc4c74606b6fd9d4c2d99936c688;TpPa-EG;;[];[]
NIST-MATDB-5ca5656e12699a84e4f3fd902b00bc15;TpPa-F4;;[];[]
NIST-MATDB-78e7188d381afc27a6b13224b17325c6;TpPa-F4 Nanosheet;;[];[]
NIST-MATDB-7b6ed9d8a50989827f22ef596b5518fb;TpPa-Gly;;[];[]
NIST-MATDB-1bfce6cbb7a25e63d25c1bc7c359ee50;TpPa-NO2;;[];[]
NIST-MATDB-f30eb246125207603c8fb38393d057e7;TpPa-NO2 Nanosheet;;[];[]
NIST-MATDB-c23d7c40f1062f3f630c9ca65c1844a9;TpPa-SO3Li;;[];[]
NIST-MATDB-0b5754eaf190698a845f7e04622c08a2;TpPa-U;;[];[]
NIST-MATDB-24d35d72927ef25cc52a5553fe0eecee;TPT;;[];[]
NIST-MATDB-53ba9cbdae6071358fd4f2e30673e154;tpt-Mg-MOF-74 (100%);;[];[]
NIST-MATDB-ee1960a024f96cfa8c41ea0c46b70124;tpt-Mg-MOF-74 (50%);;[];[]
NIST-MATDB-b792b15ce3aa3a38496905cfcfa5986a;tpt-Mg-MOF-74 (cross);;[];[]
NIST-MATDB-ea53f7e81ced1496f9f43e4d298fc4b9;tpt-Zn-MOF-74 (100%);;[];[]
NIST-MATDB-72f95cc8cdd1c08de05f8a708a976e2e;tpt-Zn-MOF-74 (50%);;[];[]
NIST-MATDB-4affe82a89a09ff1b31a7282cd74069d;tpt-Zn-MOF-74 (cross);;[];[]
NIST-MATDB-f9408fee372bb2210d18a491aef76cd6;TpTt;;[];[]
NIST-MATDB-ccf10edd740b3899ddc3ec200317037b;TpTt after catalyst;;[];[]
NIST-MATDB-ab32e5935e90470e59aae02d1f4d6b85;TpTt poly;;[];[]
NIST-MATDB-0dae50dcf36f8c098fcbdccf83e982bc;Trans-[MoF(NNCHC6-H5SO2)(dppe)2][BF4];;[];[]
NIST-MATDB-da43b060073a980438d25a3ba0006994;Treated (Et2NH2)3[(Cu4Cl)3(TTCA)8]-Li;;[];[]
NIST-MATDB-64e64627f356693b5d321463926d160b;Treated Laterite;;[];[]
NIST-MATDB-a96f2e1e38934d334e61a1f7f7f3085f;Treated [Cu@Mg-MOF];;[];[]
NIST-MATDB-45ffbc6a409fe9ca7fbcbcec331400a6;TRI-PE-MCM-41;;[];[]
NIST-MATDB-51e667185e98dfd13c1c427f09ef2dab;triethyline-tetramine modified cross-linked chitosan;;[];[]
NIST-MATDB-84fb8a930c3d5c56017752a5f12ee396;TT TAPB COF activated with scCO2;;[];[]
NIST-MATDB-6997542a099cc168fb1c4552a8e4e4ef;TTI-COF;;[];[]
NIST-MATDB-f55bac46d20b7b5fed9e58178c03b561;TTI-COF anti-parallel;;[];[]
NIST-MATDB-1e4c74e8b8407f3b060ae3f38de95de9;TTZ-2;;[];[]
NIST-MATDB-5cf82ac9b2f2d667d03ac7803cbc6054;TUD-1;;[];[]
NIST-MATDB-388ffcad2efdaa389787ad9e11e78943;TUD-1-PEI;;[];[]
NIST-MATDB-645f61361b8a0eb94611cb293c6b142c;Tyr-MTV-MOF;;[];[]
NIST-MATDB-13c4998a4a401a2431779d247f7d6143;TZ;;[];[]
NIST-MATDB-e4c8264014ec6de398cb63a6bf7dd411;Tz-TT COF.;;[];[]
NIST-MATDB-a3e759ea8e8174080e2842ca2dc425a7;TZM-1013;;[];[]
NIST-MATDB-f5c6eeb2b89aecd69c02cf86f33157c6;U-02 activated carbon;;[];[]
